Isolate_ID,Organism,Source,Antibiotic,MIC,Interpretation,Scored_Resistance,ESBL,MAR_Index,Antibiotic_Class
EC_FTR1C1,Escherichia coli,FT,DOX,1.0,0,0,2,0.0,Tetracycline
EC_FTR1C1,Escherichia coli,FT,NIT,64.0,1,0,2,0.0,Furanes
EC_FTR1C1,Escherichia coli,FT,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_FTR1C1,Escherichia coli,FT,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_FTR1C1,Escherichia coli,FT,TET,1.0,0,0,2,0.0,Tetracycline
EC_FTR1C1,Escherichia coli,FT,IME,0.25,0,0,2,0.0,Carbapenem
EC_FTR1C1,Escherichia coli,FT,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_FTR1C2,Enterobacter cloacae complex,FT,AMO,32.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
EC_FTR1C2,Enterobacter cloacae complex,FT,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
EC_FTR1C2,Enterobacter cloacae complex,FT,CFX,64,2,3,0,0.15,Cephalosporin
EC_FTR1C2,Enterobacter cloacae complex,FT,CHL,4.0,0,3,0,0.15,Phenicols
EC_FTR1C2,Enterobacter cloacae complex,FT,DOX,1.0,0,3,0,0.15,Tetracycline
EC_FTR1C2,Enterobacter cloacae complex,FT,NIT,16.0,0,3,0,0.15,Furanes
EC_FTR1C2,Enterobacter cloacae complex,FT,ENR,0.12,0,3,0,0.15,Fluoroquinolone
EC_FTR1C2,Enterobacter cloacae complex,FT,GEN,1.0,0,3,0,0.15,Aminoglycoside
EC_FTR1C2,Enterobacter cloacae complex,FT,TET,1.0,0,3,0,0.15,Tetracycline
EC_FTR1C2,Enterobacter cloacae complex,FT,IME,0.25,0,3,0,0.15,Carbapenem
EC_FTR1C2,Enterobacter cloacae complex,FT,AMI,2.0,0,3,0,0.15,Aminoglycoside
EC_FTR1C9,Escherichia coli,FT,AMO,4.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_FTR1C9,Escherichia coli,FT,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_FTR1C9,Escherichia coli,FT,CFX,8,0,2,2,0.09,Cephalosporin
EC_FTR1C9,Escherichia coli,FT,CHL,4.0,0,2,2,0.09,Phenicols
EC_FTR1C9,Escherichia coli,FT,AMP,32.0,2,2,2,0.09,Penicillin
EC_FTR1C9,Escherichia coli,FT,DOX,8.0,1,2,2,0.09,Tetracycline
EC_FTR1C9,Escherichia coli,FT,NIT,16.0,0,2,2,0.09,Furanes
EC_FTR1C9,Escherichia coli,FT,ENR,1.0,1,2,2,0.09,Fluoroquinolone
EC_FTR1C9,Escherichia coli,FT,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_FTR1C9,Escherichia coli,FT,TET,16.0,2,2,2,0.09,Tetracycline
EC_FTR1C9,Escherichia coli,FT,IME,0.25,0,2,2,0.09,Carbapenem
EC_FTR1C9,Escherichia coli,FT,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,8.0,0,4,2,0.19,Penicillin + β-lactamase inhibitor
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,320.0,2,4,2,0.19,Diaminopyrimidines/Sulfonamide
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,4,2,0.19,Cephalosporin
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,4,2,0.19,Phenicols
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,4,2,0.19,Penicillin
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,16.0,2,4,2,0.19,Tetracycline
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,16.0,0,4,2,0.19,Furanes
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,4,2,0.19,Fluoroquinolone
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,4,2,0.19,Aminoglycoside
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,TET,16.0,2,4,2,0.19,Tetracycline
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,4,2,0.19,Carbapenem
EC_FTR1C11,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,4,2,0.19,Aminoglycoside
EC_FTR1C12,Escherichia coli,FT,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_FTR1C12,Escherichia coli,FT,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_FTR1C12,Escherichia coli,FT,CFX,4,0,0,2,0.0,Cephalosporin
EC_FTR1C12,Escherichia coli,FT,CHL,4.0,0,0,2,0.0,Phenicols
EC_FTR1C12,Escherichia coli,FT,AMP,2.0,0,0,2,0.0,Penicillin
EC_FTR1C12,Escherichia coli,FT,DOX,1.0,0,0,2,0.0,Tetracycline
EC_FTR1C12,Escherichia coli,FT,NIT,16.0,0,0,2,0.0,Furanes
EC_FTR1C12,Escherichia coli,FT,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_FTR1C12,Escherichia coli,FT,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_FTR1C12,Escherichia coli,FT,TET,1.0,0,0,2,0.0,Tetracycline
EC_FTR1C12,Escherichia coli,FT,IME,0.25,0,0,2,0.0,Carbapenem
EC_FTR1C12,Escherichia coli,FT,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,4.0,0,3,1,0.16,Penicillin + β-lactamase inhibitor
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,3,1,0.16,Diaminopyrimidines/Sulfonamide
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,64,2,3,1,0.16,Cephalosporin
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,4.0,0,3,1,0.16,Phenicols
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,3,1,0.16,Penicillin
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,3,1,0.16,Tetracycline
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,32.0,0,3,1,0.16,Furanes
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,3,1,0.16,Fluoroquinolone
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,3,1,0.16,Aminoglycoside
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,3,1,0.16,Tetracycline
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,3,1,0.16,Carbapenem
EC_FTR1C13,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,3,1,0.16,Aminoglycoside
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,16.0,1,5,2,0.24,Penicillin + β-lactamase inhibitor
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,40.0,0,5,2,0.24,Diaminopyrimidines/Sulfonamide
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,64,2,5,2,0.24,Cephalosporin
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,4.0,0,5,2,0.24,Phenicols
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,5,2,0.24,Penicillin
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,16.0,2,5,2,0.24,Tetracycline
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,64.0,1,5,2,0.24,Furanes
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.5,0,5,2,0.24,Fluoroquinolone
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,5,2,0.24,Aminoglycoside
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,TET,16.0,2,5,2,0.24,Tetracycline
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,5,2,0.24,Carbapenem
EC_FTR1C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,5,2,0.24,Aminoglycoside
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,32.0,0,1,2,0.05,Furanes
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR1C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C1,Escherichia coli,FT,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_FTR2C1,Escherichia coli,FT,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_FTR2C1,Escherichia coli,FT,CFX,8,0,2,2,0.09,Cephalosporin
EC_FTR2C1,Escherichia coli,FT,CHL,8.0,0,2,2,0.09,Phenicols
EC_FTR2C1,Escherichia coli,FT,AMP,4.0,0,2,2,0.09,Penicillin
EC_FTR2C1,Escherichia coli,FT,DOX,16.0,2,2,2,0.09,Tetracycline
EC_FTR2C1,Escherichia coli,FT,NIT,16.0,0,2,2,0.09,Furanes
EC_FTR2C1,Escherichia coli,FT,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_FTR2C1,Escherichia coli,FT,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_FTR2C1,Escherichia coli,FT,TET,16.0,2,2,2,0.09,Tetracycline
EC_FTR2C1,Escherichia coli,FT,IME,0.25,0,2,2,0.09,Carbapenem
EC_FTR2C1,Escherichia coli,FT,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_FTR2C2,Escherichia coli,FT,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_FTR2C2,Escherichia coli,FT,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_FTR2C2,Escherichia coli,FT,CFX,8,0,2,2,0.09,Cephalosporin
EC_FTR2C2,Escherichia coli,FT,CHL,8.0,0,2,2,0.09,Phenicols
EC_FTR2C2,Escherichia coli,FT,AMP,4.0,0,2,2,0.09,Penicillin
EC_FTR2C2,Escherichia coli,FT,DOX,16.0,2,2,2,0.09,Tetracycline
EC_FTR2C2,Escherichia coli,FT,NIT,16.0,0,2,2,0.09,Furanes
EC_FTR2C2,Escherichia coli,FT,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_FTR2C2,Escherichia coli,FT,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_FTR2C2,Escherichia coli,FT,TET,16.0,2,2,2,0.09,Tetracycline
EC_FTR2C2,Escherichia coli,FT,IME,0.25,0,2,2,0.09,Carbapenem
EC_FTR2C2,Escherichia coli,FT,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_FTR2C3,Escherichia coli,FT,AMO,8.0,0,4,2,0.18,Penicillin + β-lactamase inhibitor
EC_FTR2C3,Escherichia coli,FT,TR/SL,320.0,2,4,2,0.18,Diaminopyrimidines/Sulfonamide
EC_FTR2C3,Escherichia coli,FT,CFX,8,0,4,2,0.18,Cephalosporin
EC_FTR2C3,Escherichia coli,FT,CHL,4.0,0,4,2,0.18,Phenicols
EC_FTR2C3,Escherichia coli,FT,AMP,32.0,2,4,2,0.18,Penicillin
EC_FTR2C3,Escherichia coli,FT,DOX,16.0,2,4,2,0.18,Tetracycline
EC_FTR2C3,Escherichia coli,FT,NIT,32.0,0,4,2,0.18,Furanes
EC_FTR2C3,Escherichia coli,FT,ENR,0.12,0,4,2,0.18,Fluoroquinolone
EC_FTR2C3,Escherichia coli,FT,GEN,1.0,0,4,2,0.18,Aminoglycoside
EC_FTR2C3,Escherichia coli,FT,TET,16.0,2,4,2,0.18,Tetracycline
EC_FTR2C3,Escherichia coli,FT,IME,0.25,0,4,2,0.18,Carbapenem
EC_FTR2C3,Escherichia coli,FT,AMI,2.0,0,4,2,0.18,Aminoglycoside
EC_FTR2C4,Escherichia coli,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR2C4,Escherichia coli,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR2C4,Escherichia coli,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR2C4,Escherichia coli,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR2C4,Escherichia coli,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR2C4,Escherichia coli,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C4,Escherichia coli,FT,NIT,64.0,1,1,2,0.05,Furanes
EC_FTR2C4,Escherichia coli,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR2C4,Escherichia coli,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C4,Escherichia coli,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C4,Escherichia coli,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR2C4,Escherichia coli,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,32.0,0,1,2,0.05,Furanes
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR2C5,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,8.0,0,4,2,0.19,Penicillin + β-lactamase inhibitor
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,320.0,2,4,2,0.19,Diaminopyrimidines/Sulfonamide
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,4,2,0.19,Cephalosporin
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,4,2,0.19,Phenicols
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,4,2,0.19,Penicillin
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,16.0,2,4,2,0.19,Tetracycline
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,16.0,0,4,2,0.19,Furanes
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,4,2,0.19,Fluoroquinolone
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,4,2,0.19,Aminoglycoside
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,TET,16.0,2,4,2,0.19,Tetracycline
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,4,2,0.19,Carbapenem
EC_FTR2C7,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,4,2,0.19,Aminoglycoside
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,4.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,32.0,0,1,2,0.05,Furanes
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR2C8,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,4.0,0,4,2,0.18,Penicillin + β-lactamase inhibitor
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,320.0,2,4,2,0.18,Diaminopyrimidines/Sulfonamide
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,4,2,0.18,Cephalosporin
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,4,2,0.18,Phenicols
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,4,2,0.18,Penicillin
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,16.0,2,4,2,0.18,Tetracycline
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,16.0,0,4,2,0.18,Furanes
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,4,2,0.18,Fluoroquinolone
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,4,2,0.18,Aminoglycoside
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,TET,16.0,2,4,2,0.18,Tetracycline
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,4,2,0.18,Carbapenem
EC_FTR2C15,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,4,2,0.18,Aminoglycoside
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,32.0,0,1,2,0.05,Furanes
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR2C16,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR3C1,Escherichia coli,FT,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_FTR3C1,Escherichia coli,FT,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_FTR3C1,Escherichia coli,FT,CFX,8,0,2,2,0.09,Cephalosporin
EC_FTR3C1,Escherichia coli,FT,CHL,8.0,0,2,2,0.09,Phenicols
EC_FTR3C1,Escherichia coli,FT,AMP,4.0,0,2,2,0.09,Penicillin
EC_FTR3C1,Escherichia coli,FT,DOX,16.0,2,2,2,0.09,Tetracycline
EC_FTR3C1,Escherichia coli,FT,NIT,16.0,0,2,2,0.09,Furanes
EC_FTR3C1,Escherichia coli,FT,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_FTR3C1,Escherichia coli,FT,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_FTR3C1,Escherichia coli,FT,TET,16.0,2,2,2,0.09,Tetracycline
EC_FTR3C1,Escherichia coli,FT,IME,0.25,0,2,2,0.09,Carbapenem
EC_FTR3C1,Escherichia coli,FT,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,2.0,0,1,2,0.05,Phenicols
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,64.0,1,1,2,0.05,Furanes
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,IME,0.25,0,1,2,0.05,Carbapenem
EC_FTR3C2,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR3C3,Enterobacter cloacae complex,FT,AMO,32.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
EC_FTR3C3,Enterobacter cloacae complex,FT,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
EC_FTR3C3,Enterobacter cloacae complex,FT,CFX,64,2,3,0,0.15,Cephalosporin
EC_FTR3C3,Enterobacter cloacae complex,FT,CHL,2.0,0,3,0,0.15,Phenicols
EC_FTR3C3,Enterobacter cloacae complex,FT,DOX,1.0,0,3,0,0.15,Tetracycline
EC_FTR3C3,Enterobacter cloacae complex,FT,NIT,16.0,0,3,0,0.15,Furanes
EC_FTR3C3,Enterobacter cloacae complex,FT,ENR,0.12,0,3,0,0.15,Fluoroquinolone
EC_FTR3C3,Enterobacter cloacae complex,FT,GEN,1.0,0,3,0,0.15,Aminoglycoside
EC_FTR3C3,Enterobacter cloacae complex,FT,TET,1.0,0,3,0,0.15,Tetracycline
EC_FTR3C3,Enterobacter cloacae complex,FT,IME,0.25,0,3,0,0.15,Carbapenem
EC_FTR3C3,Enterobacter cloacae complex,FT,AMI,2.0,0,3,0,0.15,Aminoglycoside
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,8.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,CHL,4.0,0,1,2,0.05,Phenicols
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,AMP,32.0,2,1,2,0.05,Penicillin
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,NIT,64.0,1,1,2,0.05,Furanes
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,TET,1.0,0,1,2,0.05,Tetracycline
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,IME,1.0,0,1,2,0.05,Carbapenem
EC_FTR3C4,Klebsiella pneumoniae ssp pneumoniae,FT,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FTR3C5,Klebsiella pneumoniae ssp pneumoniae,FT,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FTR3C5,Klebsiella pneumoniae ssp pneumoniae,FT,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FTR3C5,Klebsiella pneumoniae ssp pneumoniae,FT,CFX,4,0,1,2,0.05,Cephalosporin
